3,3,3,3,3,5,5,6,8,57
6,6,5,6,6,4,5,5,7,44
6,5,5,5,6,5,6,5,16,36
9,6,5,7,5,6,6,6,19,25
13,12,6,5,6,11,13,6,7,15
5,6,9,8,8,6,6,13,16,17
5,4,6,6,8,8,11,11,14,23
6,7,5,5,5,4,6,7,14,36
5,5,6,6,5,5,7,14,10,31
3,3,3,4,5,5,7,5,21,39
14,7,5,13,4,7,4,12,9,21
5,11,9,6,9,6,9,5,17,19
3,4,4,4,4,5,5,5,32,28
3,5,5,10,4,6,7,8,10,35
9,5,6,6,5,5,9,9,15,26
4,4,4,4,4,4,5,7,7,51
3,4,2,3,3,11,13,12,19,25
11,6,8,9,10,10,8,9,12,13
3,2,4,3,6,9,15,14,17,23
5,5,5,9,7,5,8,8,21,23
10,7,6,5,5,8,14,9,12,19
4,5,4,4,4,6,7,15,15,32
6,7,7,6,5,5,5,8,20,27
7,6,6,8,6,6,4,9,21,23
6,6,5,4,8,5,5,8,13,35
4,2,2,2,4,4,4,6,8,59
16,8,7,7,9,9,11,8,5,16
4,13,13,6,4,7,9,7,6,24
5,6,8,5,6,5,7,10,18,25
4,2,3,3,3,4,9,22,24,20
5,4,4,5,7,6,6,6,9,42
5,5,7,5,5,5,8,6,7,43
7,7,6,6,6,6,8,16,11,23
6,4,8,6,5,7,8,11,17,23
11,5,10,8,7,6,6,8,6,27
3,2,4,4,3,3,8,16,24,28
15,6,6,5,4,7,7,11,9,26
7,7,5,6,5,5,7,8,8,37
5,5,5,4,4,7,5,9,9,42
8,6,7,6,4,8,6,15,18,18
6,5,5,5,5,6,5,8,9,41
2,2,2,3,4,3,3,5,6,64
3,3,2,3,3,4,7,7,11,51
4,4,6,8,7,6,7,8,16,28
8,7,5,5,8,5,6,7,18,26
5,5,5,4,4,5,6,6,25,30
5,6,4,6,6,8,7,8,11,32
8,7,8,8,8,4,6,6,6,36
3,3,4,4,3,16,15,11,15,22
3,3,2,8,9,11,11,12,8,28
3,4,4,6,5,6,6,5,4,53
3,2,2,2,4,3,3,6,11,60
7,4,4,6,4,6,6,7,7,45
4,2,2,2,14,10,10,8,11,32
2,3,2,3,4,4,4,7,11,55
9,10,5,4,7,7,5,5,17,26
7,5,6,8,6,5,4,9,8,37
5,5,6,5,3,5,7,9,18,32
7,12,7,8,6,5,6,7,15,22
7,8,8,10,8,12,9,10,10,12
6,7,6,6,5,4,6,7,6,41
4,3,3,3,4,5,4,9,9,50
3,5,3,4,10,12,12,14,14,17
6,4,7,6,6,7,10,14,14,21
6,3,3,3,4,4,4,5,5,57
3,3,3,4,5,7,9,8,9,45
5,4,8,9,11,10,11,9,8,18
3,3,4,3,3,3,4,8,6,57
5,3,3,3,6,6,7,12,14,37
5,6,6,6,5,7,8,7,8,37
4,4,3,3,5,7,7,10,27,26
5,4,3,4,3,4,6,5,15,47
4,5,5,7,16,5,15,8,9,21
4,3,2,3,11,9,10,14,17,21
3,3,3,3,3,4,5,6,14,51
4,9,5,7,4,10,10,11,16,20
4,5,4,9,9,11,13,13,11,15
10,6,5,7,6,5,4,8,7,37
5,6,6,6,6,7,6,7,22,25
4,4,5,4,5,6,9,8,10,41
3,3,3,2,2,5,16,13,26,22
5,5,5,6,6,9,11,14,16,18
8,7,7,6,5,6,6,8,19,22
6,6,4,5,5,4,4,6,16,38
4,5,6,6,6,5,6,9,8,41
10,6,5,7,6,14,7,7,6,27
8,11,4,5,2,8,9,6,13,29
5,7,12,6,5,6,12,11,12,19
6,3,4,4,6,8,11,13,16,25
2,1,1,2,1,2,2,12,28,42
4,10,9,8,10,8,8,5,16,17
7,9,6,5,5,6,10,9,10,29
12,7,13,4,3,5,6,7,16,21
4,7,8,6,9,9,7,8,9,29
3,3,5,13,11,13,12,9,10,16
4,3,4,4,3,5,5,9,7,51
9,7,6,5,7,7,8,9,17,20
4,3,6,10,7,5,8,11,12,27
4,4,6,11,9,11,13,10,13,16
3,5,3,4,3,3,3,6,12,53
3,3,3,3,3,5,5,6,8,57
6,6,5,6,6,4,5,5,7,44
6,5,5,5,6,5,6,5,16,36
9,6,5,7,5,6,6,6,19,25
13,12,6,5,6,11,13,6,7,15
5,6,9,8,8,6,6,13,16,17
5,4,6,6,8,8,11,11,14,23
6,7,5,5,5,4,6,7,14,36
5,5,6,6,5,5,7,14,10,31
3,3,3,4,5,5,7,5,21,39
14,7,5,13,4,7,4,12,9,21
5,11,9,6,9,6,9,5,17,19
3,4,4,4,4,5,5,5,32,28
3,5,5,10,4,6,7,8,10,35
9,5,6,6,5,5,9,9,15,26
4,4,4,4,4,4,5,7,7,51
3,4,2,3,3,11,13,12,19,25
11,6,8,9,10,10,8,9,12,13
3,2,4,3,6,9,15,14,17,23
5,5,5,9,7,5,8,8,21,23
10,7,6,5,5,8,14,9,12,19
4,5,4,4,4,6,7,15,15,32
6,7,7,6,5,5,5,8,20,27
7,6,6,8,6,6,4,9,21,23
6,6,5,4,8,5,5,8,13,35
4,2,2,2,4,4,4,6,8,59
16,8,7,7,9,9,11,8,5,16
4,13,13,6,4,7,9,7,6,24
5,6,8,5,6,5,7,10,18,25
4,2,3,3,3,4,9,22,24,20
5,4,4,5,7,6,6,6,9,42
5,5,7,5,5,5,8,6,7,43
7,7,6,6,6,6,8,16,11,23
6,4,8,6,5,7,8,11,17,23
11,5,10,8,7,6,6,8,6,27
3,2,4,4,3,3,8,16,24,28
15,6,6,5,4,7,7,11,9,26
7,7,5,6,5,5,7,8,8,37
5,5,5,4,4,7,5,9,9,42
8,6,7,6,4,8,6,15,18,18
6,5,5,5,5,6,5,8,9,41
2,2,2,3,4,3,3,5,6,64
3,3,2,3,3,4,7,7,11,51
4,4,6,8,7,6,7,8,16,28
8,7,5,5,8,5,6,7,18,26
5,5,5,4,4,5,6,6,25,30
