5,6,6,5,8,11,27,16,12
9,11,11,10,10,11,11,11,13
2,3,3,3,3,6,7,21,46
6,14,8,10,11,11,8,14,14
6,12,7,6,7,10,11,9,28
5,12,9,9,8,13,11,12,16
6,5,8,7,12,11,9,14,25
5,5,4,5,9,10,13,20,24
3,3,12,11,11,9,12,13,22
6,4,7,6,4,6,12,13,38
4,11,15,5,14,14,8,6,19
7,8,12,8,7,10,12,14,18
8,9,8,11,5,8,11,13,23
4,6,6,5,10,11,14,14,25
14,10,8,8,6,7,7,9,8,18
4,4,7,7,9,8,14,16,27
5,5,3,4,13,6,20,15,24
10,9,8,5,6,6,11,12,11,17
4,7,3,21,4,16,14,16,9
9,5,11,8,7,6,10,9,31
7,7,7,5,6,10,13,11,31
2,4,4,3,3,6,9,18,45
14,12,8,9,9,6,8,14,16
9,10,8,6,8,6,11,20,16
10,6,7,19,17,16,6,7,8
5,5,4,6,4,6,32,17,16
14,10,7,6,6,8,11,10,11,14
9,7,14,10,11,12,12,10,11
11,15,8,7,6,6,6,7,11,17
4,5,3,5,7,18,13,14,26
3,4,6,13,6,5,13,13,32
25,22,8,9,6,5,5,6,11
7,8,6,6,6,6,11,18,27
5,7,6,5,8,9,13,16,25
12,6,12,13,9,9,7,8,7,13
3,3,4,4,6,8,14,17,36
7,9,6,9,7,6,18,15,19
8,6,8,13,10,11,11,14,14
2,13,27,5,7,7,8,13,13
8,8,8,9,6,9,11,17,22
