8,6,6,8,13,9,22,13,9
10,12,10,9,7,10,11,10,15
5,6,4,6,14,7,5,10,38
6,9,8,7,8,9,11,10,26
11,9,9,8,7,7,7,10,9,18
13,14,9,10,7,6,4,10,9,13
13,7,9,6,13,13,10,8,17
7,7,7,8,15,11,13,15,12
9,6,10,9,10,10,11,13,17
7,9,6,5,7,9,10,20,22
13,10,9,6,13,10,4,6,10,13
12,11,7,9,6,10,6,10,12,12
9,9,12,9,9,8,9,7,11,12
8,9,8,11,7,12,11,14,17
12,7,10,8,6,7,8,9,10,19
9,9,8,10,9,10,13,14,15
6,6,5,6,14,15,14,9,20
12,8,8,6,6,5,9,13,11,16
6,6,5,6,8,9,16,18,21
7,10,10,8,9,7,8,20,16
8,7,7,8,9,11,10,11,9,17
4,7,8,6,8,14,8,9,31
8,7,8,8,5,11,9,11,28
10,8,7,7,5,8,13,9,12,15
19,7,6,4,5,5,5,25,20
10,9,11,9,8,8,10,12,17
11,14,13,8,5,6,8,7,10,12
13,11,10,6,7,10,7,9,10,13
11,7,6,6,5,9,6,9,13,21
5,4,6,5,4,7,12,25,27
15,11,8,7,7,14,15,9,9
11,10,9,13,7,10,10,12,14
12,8,7,7,12,10,10,8,9,12
10,7,8,7,8,9,9,14,22
12,12,10,8,10,9,7,8,8,11
7,8,5,8,9,9,22,12,14
13,10,7,12,6,9,9,10,8,12
8,6,8,14,9,9,11,11,19
6,12,9,7,8,10,12,12,19
10,9,9,10,8,8,5,7,13,16
12,7,10,8,11,11,10,13,13
6,4,7,9,8,9,19,12,21
5,5,7,6,8,8,8,15,33
8,8,10,8,10,9,10,16,16
7,8,7,9,9,10,9,13,23
9,11,10,9,9,9,11,13,15
10,7,6,6,8,13,8,10,12,15
7,10,6,20,10,7,7,14,13
17,11,5,5,11,9,10,7,8,10
8,12,5,11,10,11,8,11,20
9,10,6,7,10,11,12,16,15
5,5,4,4,5,5,10,13,44
11,7,12,11,9,6,12,15,14
7,5,5,5,11,10,11,18,23
5,8,6,7,8,7,9,15,31
8,10,8,6,11,10,9,7,11,15
11,8,12,9,10,8,11,13,13
10,6,6,5,6,7,10,15,30
10,9,9,9,7,9,9,12,22
9,12,7,10,10,5,9,11,9,12
8,8,7,7,6,8,11,12,28
6,5,5,5,8,9,11,23,22
5,5,6,8,9,7,13,17,26
10,6,9,7,9,8,11,13,22
6,6,8,5,10,10,16,18,17
3,7,6,8,7,8,11,10,35
10,8,7,4,8,10,7,10,13,18
12,10,8,10,7,11,11,12,13
13,9,17,10,7,9,11,11,10
9,5,6,21,5,16,8,9,17
8,7,8,6,9,10,9,13,26
11,6,6,5,5,7,4,17,18,15
13,11,11,7,6,6,13,6,8,15
6,6,5,6,5,10,12,20,26
6,12,8,5,11,10,14,14,15
14,8,12,8,3,4,5,10,12,18
6,6,6,8,9,11,10,12,14,12
10,9,7,10,9,7,9,9,12,13
9,8,8,7,7,9,9,11,28
7,7,5,6,7,10,13,16,25
8,9,7,6,8,21,14,9,15
8,6,8,8,6,6,13,14,12,14
10,9,7,6,7,7,13,10,12,15
10,10,15,9,10,7,8,6,9,12
8,10,10,9,10,11,10,14,14
23,8,14,6,8,6,7,9,14
12,9,7,8,5,12,8,18,16
8,7,9,10,8,9,6,9,9,19
7,4,6,5,7,8,11,14,35
6,4,6,3,3,5,8,32,29
7,9,8,9,6,10,10,18,19
11,7,10,9,10,11,11,14,12
15,6,5,9,11,9,15,16,10
6,13,7,10,8,8,11,12,21
10,5,13,6,6,8,8,13,8,17
8,7,9,9,8,9,9,16,20
12,8,9,11,9,7,5,8,11,15
9,10,11,6,10,9,7,7,14,12
14,11,6,10,6,10,6,10,12,9
16,12,11,9,9,10,6,9,15
