5,4,4,3,5,5,6,7,7,49
6,6,4,4,5,5,4,5,11,44
4,4,4,4,4,5,10,10,13,37
4,2,3,3,9,3,15,5,4,47
8,9,4,32,5,9,12,6,4,7
6,4,4,3,3,3,4,5,6,58
6,5,4,5,3,4,7,5,6,49
5,4,5,5,4,6,6,6,10,45
4,4,3,4,3,3,5,22,4,42
5,4,5,4,6,6,6,7,11,41
3,4,2,3,3,3,3,3,21,50
4,4,4,12,4,3,3,5,5,52
5,3,4,3,3,4,5,4,23,41
8,4,5,5,4,4,7,6,7,46
7,6,7,7,7,5,8,9,16,23
6,5,5,4,5,4,7,6,9,45
6,4,4,4,6,5,6,6,9,45
29,5,4,5,6,6,11,9,7,11
5,4,4,4,4,5,5,6,7,50
4,2,2,3,2,4,10,3,23,41
4,3,3,3,3,4,4,13,5,53
3,3,3,3,3,3,3,6,30,38
6,4,4,3,17,5,6,5,7,38
5,4,4,3,3,3,4,3,31,34
5,3,4,3,4,4,18,4,24,25
7,7,6,8,7,6,7,10,12,24
20,7,6,5,8,11,8,9,9,11
4,3,34,4,4,5,6,9,20,7
20,4,3,3,3,3,4,6,15,33
5,3,3,3,3,4,14,24,16,20
4,4,3,3,3,4,19,5,24,24
8,5,7,6,5,4,6,5,7,43
6,4,4,4,4,6,6,7,37,17
6,4,4,7,5,9,20,16,11,12
3,2,2,26,2,3,4,6,23,23
4,3,3,3,14,5,5,16,6,35
9,25,3,2,4,5,7,9,7,25
5,4,3,4,3,5,4,4,5,58
4,3,2,5,2,6,20,12,4,36
9,7,8,8,9,7,8,11,11,18
3,3,3,3,4,4,4,4,21,45
5,3,4,3,4,5,6,18,6,41
21,3,3,3,3,3,3,7,26,25
7,5,5,4,4,4,5,7,8,48
5,3,3,3,3,5,18,14,7,34
5,4,4,4,4,4,5,5,25,37
4,3,6,2,7,3,11,30,20,9
4,20,3,3,3,3,9,4,4,43
3,3,2,3,2,3,3,4,34,38
5,4,3,3,3,3,5,18,5,46
19,2,2,2,2,9,11,4,23,21
3,3,2,9,3,4,3,7,9,52
4,5,4,3,5,16,5,5,26,23
4,5,3,3,3,3,5,9,6,54
28,4,4,4,3,4,4,4,6,34
6,4,4,4,3,4,5,5,10,49
3,3,3,2,3,3,4,4,32,38
4,2,2,3,11,3,11,5,5,49
5,7,4,3,4,4,4,5,7,53
4,24,10,7,8,6,4,8,16,7
3,2,2,2,3,17,7,18,34,7
5,5,3,3,4,4,5,5,8,53
5,7,4,7,3,4,4,9,31,22
5,3,3,3,3,3,6,4,27,38
6,4,4,4,4,5,6,6,8,49
3,3,3,3,3,3,4,6,30,36
6,4,7,7,8,6,7,9,14,28
22,2,2,3,3,4,4,4,9,42
4,3,4,3,3,6,11,14,22,26
5,5,3,5,3,5,5,6,11,48
5,4,3,4,4,4,6,6,8,50
7,5,5,5,5,7,8,8,9,38
4,3,3,4,4,16,11,17,16,15
2,3,5,27,7,8,3,21,11,9
3,3,3,3,2,8,25,18,6,25
4,2,20,2,2,7,13,6,5,35
3,4,3,3,5,6,23,10,14,25
5,4,4,3,3,4,4,5,21,42
25,3,3,2,3,3,3,3,6,44
5,3,4,4,5,8,8,9,13,34
4,3,2,3,3,3,3,7,24,42
7,5,5,4,4,5,6,8,9,42
6,4,4,3,4,4,6,6,7,50
3,31,3,2,3,4,4,4,4,37
7,5,4,3,5,5,5,4,10,47
14,2,3,2,3,20,4,12,5,31
6,4,3,3,3,4,6,10,23,32
6,4,3,3,4,4,9,12,6,45
3,2,19,5,3,6,8,14,17,18
4,3,3,3,19,2,5,5,4,46
5,4,4,4,3,4,5,5,9,51
7,4,5,3,4,4,5,7,28,28
7,4,3,13,2,7,6,8,13,31
5,3,27,3,2,3,6,5,32,10
4,4,5,5,4,4,4,4,8,55
4,3,3,3,2,3,18,5,13,40
5,12,4,3,5,8,4,7,8,39
6,4,4,3,5,3,6,7,7,50
6,9,8,6,4,10,16,12,6,19
7,4,4,4,3,4,5,8,9,46
