2,2,2,2,2,2,3,4,4,72
5,4,5,5,4,4,4,5,7,52
2,3,3,3,3,6,5,13,24,34
11,5,7,7,5,7,7,8,5,32
5,13,7,5,6,4,4,14,16,20
2,11,8,7,9,7,7,6,7,30
5,4,3,4,4,8,8,9,24,26
2,2,1,2,3,5,4,5,7,65
5,6,6,6,5,7,7,6,9,37
6,6,5,4,5,8,6,5,12,37
4,5,4,13,6,6,5,7,10,36
3,7,10,11,5,8,8,7,8,28
3,3,3,4,5,3,4,7,6,57
2,3,3,6,9,8,7,9,11,38
5,15,9,4,5,7,6,10,16,18
2,2,6,8,8,7,9,9,13,31
5,4,3,4,4,9,9,7,11,38
6,9,9,6,8,6,12,5,18,17
3,4,4,5,5,5,5,6,6,53
3,4,5,6,4,7,6,5,17,37
8,8,7,5,6,6,5,5,7,37
3,3,2,3,3,3,4,7,14,53
8,8,6,6,5,4,5,5,8,41
6,8,6,5,5,5,4,9,10,38
5,5,5,5,5,5,5,8,9,44
3,3,3,3,4,5,5,6,7,56
13,8,8,5,5,8,8,7,6,26
2,2,7,14,6,6,8,6,13,30
5,5,7,6,6,7,8,6,11,34
2,1,2,2,3,12,18,13,15,26
2,3,3,4,4,4,5,6,12,52
4,4,5,5,4,5,5,7,11,44
3,5,3,3,4,5,11,15,9,35
4,5,5,5,5,10,9,13,18,20
4,11,7,10,8,7,8,7,5,27
4,3,5,4,5,3,6,9,12,45
11,6,6,5,6,7,7,8,7,31
4,3,3,3,3,4,5,4,6,60
3,3,2,3,3,4,5,6,7,59
4,4,7,7,8,7,6,9,12,31
4,3,3,3,3,3,3,6,6,60
1,1,1,1,1,2,3,4,7,74
2,2,2,3,3,3,4,7,18,51
3,7,6,8,7,6,5,7,8,39
5,4,4,5,5,4,6,7,9,46
6,5,6,6,5,4,5,7,9,43
3,5,5,5,5,6,8,8,9,41
3,3,3,3,4,6,6,4,6,59
2,3,3,2,3,17,11,21,16,17
1,1,2,10,8,11,8,9,17,26
1,2,1,1,3,3,5,5,9,64
2,1,2,2,2,2,3,5,12,64
9,20,10,7,6,6,6,6,5,20
5,4,4,11,6,4,7,7,5,43
2,2,2,3,3,2,4,6,10,61
13,8,4,4,5,8,5,4,21,25
3,4,3,3,5,4,5,5,5,57
3,4,4,5,3,7,9,12,22,26
9,10,5,4,7,7,7,7,6,33
4,4,5,6,6,7,9,10,17,29
4,3,3,4,4,4,6,7,10,49
3,3,2,3,4,3,5,6,7,60
1,1,1,3,3,11,10,11,18,36
2,2,5,9,8,5,13,14,15,21
4,4,4,5,6,6,6,5,8,46
2,2,3,2,4,3,4,7,6,62
2,4,7,7,7,8,9,10,18,23
2,2,2,2,2,3,3,5,7,67
5,4,4,4,3,6,6,11,10,43
3,3,3,2,3,4,10,10,9,48
4,4,3,3,4,6,6,8,14,42
10,6,5,5,3,4,5,4,8,45
3,3,3,3,4,20,11,8,10,31
2,3,2,3,10,8,11,12,18,26
3,3,3,3,3,3,4,4,10,58
1,3,5,5,8,9,9,9,28,19
5,5,5,4,7,10,12,11,11,26
9,8,5,4,5,6,6,6,24,21
4,10,8,6,6,6,5,8,7,36
3,3,2,2,3,6,17,24,18,18
2,2,3,2,2,9,12,15,23,25
2,2,4,4,4,7,11,8,18,34
4,5,5,5,5,6,8,10,11,36
3,4,9,9,7,7,7,15,20,15
3,7,6,6,6,5,6,7,8,41
3,9,4,6,7,7,6,17,10,26
4,4,7,6,4,7,5,6,13,39
8,5,5,7,6,12,14,12,13,13
1,2,2,3,5,10,10,18,24,21
2,2,2,2,3,2,3,26,27,27
3,2,14,6,9,7,9,6,14,26
9,6,5,5,7,7,6,7,11,33
8,6,10,4,2,11,8,6,10,30
3,3,3,3,3,3,6,8,9,54
1,2,3,10,11,6,9,9,14,31
2,4,4,4,4,4,6,13,15,38
3,9,9,6,6,5,8,7,10,33
3,6,7,3,5,7,9,12,14,29
5,5,5,5,5,6,5,8,9,41
4,3,4,4,4,5,5,8,9,48
