2,4,8,3,6,31,16,10,15
2,5,5,4,5,4,5,7,59
7,5,3,20,7,10,17,9,16
14,8,10,9,9,8,8,6,23
4,3,7,7,3,5,11,32,24
6,5,5,10,6,12,27,11,12
3,3,49,12,6,4,5,4,5,5
7,5,22,7,8,8,7,10,22
3,3,2,10,29,7,12,18,12
11,4,17,9,7,24,9,7,7
13,9,9,14,10,4,8,6,23
2,3,14,8,8,6,18,9,28
7,17,8,11,7,7,9,11,19
15,8,7,10,9,9,10,12,16
15,2,2,19,6,13,9,10,19
9,7,14,8,9,9,7,14,19
3,12,8,8,9,12,8,23,13
5,3,12,3,9,9,17,15,22
14,9,5,23,15,7,8,7,7
4,3,5,20,6,12,7,5,34
4,2,8,18,2,11,14,20,16
9,12,6,9,14,9,9,8,19
1,2,4,4,36,10,26,7,6
2,1,31,2,11,15,16,4,13
2,4,9,2,19,18,3,5,34
11,7,10,10,7,11,7,13,19
25,6,8,29,6,5,4,5,8
4,3,7,6,9,4,25,14,23
4,6,18,10,12,10,10,13,12
3,5,13,9,4,7,6,26,23
4,4,17,11,8,16,9,16,12
5,6,6,7,6,6,11,30,19
14,3,10,6,9,7,13,15,18
3,5,5,5,6,9,7,6,50
3,4,5,7,4,6,11,32,23
12,3,3,2,5,13,15,22,21
22,12,14,15,5,3,7,7,10
2,4,6,11,6,4,43,12,9
3,5,12,12,4,4,5,24,28
11,8,7,8,10,9,10,11,22
7,6,9,5,9,6,9,30,15
6,8,10,9,7,7,10,14,24
1,1,2,2,3,3,11,36,37
5,4,2,7,7,5,11,36,18
2,2,4,16,5,7,15,25,19
2,1,4,13,7,18,4,4,42
2,6,7,23,5,4,23,14,12
2,3,6,5,15,14,16,19,15
4,6,11,24,12,8,5,20,7
4,3,3,4,6,5,22,26,23
8,4,5,8,20,10,7,11,23
3,3,3,13,4,8,9,19,35
13,12,9,6,7,13,7,12,15
2,3,3,4,13,11,17,14,29
3,2,7,3,5,51,5,6,14
3,5,5,3,9,23,6,7,34
2,3,3,3,5,23,20,15,21
2,9,6,9,6,15,23,7,19
2,7,5,8,24,4,4,27,15
2,16,9,14,8,15,15,9,7
10,4,5,14,18,9,12,11,12
3,11,5,9,11,18,5,10,23
3,2,38,4,6,4,20,6,12
2,2,2,2,2,17,14,18,36
33,33,13,6,7,5
2,2,2,5,9,20,14,34,9
2,2,7,3,13,9,15,17,26
3,5,6,5,3,4,10,8,53
3,3,14,5,14,7,7,20,22
2,1,3,6,10,2,8,53,11
8,6,6,8,7,7,8,11,34
10,13,9,7,3,10,25,5,14
12,4,11,16,11,8,9,12,13
3,3,10,8,8,4,11,10,39
3,3,4,10,14,16,23,23
12,8,8,8,7,11,9,16,17
3,4,4,4,20,6,6,22,28
14,8,3,12,7,3,17,14,18
2,3,12,8,8,11,8,17,26
2,3,9,16,22,16,15,6,6
4,3,7,12,8,12,20,10,20
4,6,7,8,9,20,12,15,15
4,4,3,20,8,17,13,13,13
9,8,6,8,8,9,15,17,16
4,5,9,8,10,9,9,14,27
2,1,3,5,20,15,11,22,17
11,7,6,6,8,25,7,9,17
5,4,8,4,5,4,5,9,51
9,9,8,10,7,23,7,7,15
6,13,13,5,12,12,17,10,7
9,5,22,5,6,8,8,6,27
1,3,10,11,11,9,22,13,16
6,7,6,7,26,8,9,17,9
2,3,3,4,10,10,18,24,22
3,7,4,14,8,11,12,18,21
12,5,11,13,10,7,8,13,17
14,8,4,3,6,6,5,39,9
2,6,3,11,22,4,31,5,11
3,3,2,2,3,16,11,9,47
2,2,5,4,5,49,16,6,6
