7,4,2,9,9,25,16,9,15
3,10,13,12,7,16,12,9,14
8,6,3,17,8,11,11,14,18
10,6,8,14,8,6,6,6,10,20
9,5,12,8,9,8,11,15,20
2,7,6,6,13,11,9,26,16
3,3,4,17,12,14,14,12,17
9,8,12,9,9,10,7,11,21
33,4,4,13,4,7,6,11,5,9
3,2,10,41,14,5,5,5,10
3,6,8,10,13,23,8,12,12
4,6,7,11,13,7,7,22,19
12,5,13,9,10,6,5,8,10,16
12,8,8,8,11,7,6,8,9,20
2,3,6,14,7,20,11,16,18
7,8,5,6,13,11,13,10,21
14,8,14,10,7,2,10,8,13,9
6,5,3,8,8,13,9,18,25
8,5,42,8,6,5,4,6,11
4,4,5,9,20,11,10,13,20
3,3,2,5,11,21,14,18,19
14,7,7,8,17,6,8,9,10,10
1,3,3,4,28,15,22,9,10
3,3,9,2,8,3,16,18,35
10,9,8,8,8,8,15,13,17
13,8,11,7,7,8,10,9,23
4,4,10,16,7,5,6,32,11
4,5,4,6,19,11,23,16,9
15,9,12,8,7,6,4,8,16,11
5,3,6,4,5,8,16,24,25
4,6,12,14,17,8,8,11,17
7,7,5,8,9,11,11,14,23
13,4,10,7,10,13,10,7,22
11,12,5,16,11,10,6,10,7,7
5,5,5,7,3,6,13,36,14
3,2,4,4,6,14,19,21,23
3,4,25,9,4,5,7,19,19
2,5,10,3,9,8,6,29,24
2,6,11,7,5,6,7,30,21
9,7,9,6,8,12,6,10,10,18
4,3,4,5,23,7,6,26,16
7,5,5,9,17,7,12,5,4,25
2,1,2,2,2,4,18,33,31
2,3,5,15,5,9,11,16,29
3,3,5,14,4,7,10,24,26
3,15,4,10,6,38,7,6,7
4,3,5,6,9,11,10,16,33
3,3,5,5,7,17,19,16,19
6,23,7,8,5,20,10,8,9
4,4,3,3,4,6,8,28,34
8,4,18,4,8,6,5,8,19,16
11,4,12,15,4,9,3,7,16,13
12,11,9,6,6,7,6,11,12,16
3,3,3,15,7,13,14,15,22
2,2,2,3,3,2,9,16,56
3,5,4,7,5,7,10,16,38
2,3,3,4,5,6,23,29,21
14,8,7,16,4,12,6,3,16,9
2,2,3,3,4,8,11,37,25
2,4,3,7,11,16,13,15,24
10,4,17,7,7,5,5,14,8,18
4,8,15,9,6,19,9,9,16
3,22,5,5,5,5,3,21,27
3,3,4,4,4,38,16,12,11
11,19,11,16,12,14,14
4,5,6,6,5,16,5,14,35
2,2,3,4,7,7,17,25,29
2,4,4,6,10,12,10,28,20
2,4,3,4,4,10,12,18,38
2,1,3,5,3,4,7,12,59
4,3,3,5,5,4,5,6,60
4,5,4,12,11,9,24,14,13
10,6,7,11,7,2,9,10,15,18
4,3,5,8,7,9,7,12,40
4,5,5,8,11,18,19,25
8,14,6,10,7,6,11,11,8,16
6,3,6,14,13,18,9,4,15,7
2,3,3,8,5,24,23,17,12
2,3,3,8,19,14,10,18,19
4,22,12,12,3,3,3,6,31
5,4,4,12,9,10,13,13,25
4,6,7,4,16,8,7,10,12,21
5,4,8,11,20,10,7,6,26
10,6,6,5,6,8,7,12,14,20
5,4,6,10,16,13,14,11,16
3,3,6,8,4,15,13,15,29
6,6,9,7,9,10,9,21,17
7,24,9,6,17,6,7,7,12
8,6,10,19,6,5,8,7,11,16
4,3,4,4,6,13,22,19,22
4,7,13,10,11,10,15,9,15
2,4,10,8,8,11,12,19,21
7,8,8,9,10,9,10,19,15
2,3,6,5,6,12,12,22,27
3,4,7,8,9,11,12,21,21
16,8,12,5,10,6,3,8,7,18
8,12,21,7,21,5,8,7,6
3,14,16,31,7,6,6,6,8
3,3,2,3,3,7,13,21,41
2,3,2,2,3,4,10,47,23
