8,6,6,6,6,5,7,10,10,30
6,5,5,5,5,5,6,6,10,42
5,4,5,5,5,6,9,10,12,35
8,4,3,10,3,3,28,5,19,12
8,4,26,4,9,4,3,4,11,22
5,6,8,6,5,10,12,12,11,20
3,4,3,18,3,3,32,11,11,7
8,4,6,4,7,6,7,10,11,33
4,18,3,2,2,4,4,26,24,9
4,30,3,4,4,4,3,4,8,32
4,2,3,4,5,4,9,11,10,42
7,11,6,11,9,10,9,9,8,16
7,11,10,9,6,5,10,10,6,21
7,10,5,5,5,5,7,7,7,37
8,5,12,13,6,7,8,8,10,18
7,8,7,7,4,10,11,12,11,17
8,5,5,6,5,5,9,5,7,41
31,6,6,5,6,6,7,6,8,13
4,5,3,4,16,10,17,14,15,8
6,3,5,10,28,4,6,6,5,22
11,5,4,6,11,7,6,19,9,19
4,3,3,3,15,3,5,12,16,32
8,29,6,6,5,6,6,7,10,12
10,6,6,6,5,6,7,26,9,15
4,4,4,4,3,5,17,8,20,26
29,6,5,5,6,5,6,9,13,11
18,5,15,8,6,6,9,9,9,10
3,3,3,39,5,6,14,5,11,6
5,7,4,4,6,8,8,7,35,11
4,3,2,3,5,5,4,21,28,20
6,4,5,4,5,5,6,15,35,10
8,8,6,5,4,5,6,9,6,37
12,5,6,5,6,8,12,12,13,15
6,4,3,4,8,7,7,17,26,13
4,3,2,5,25,2,11,5,3,34
3,6,25,3,12,10,15,7,10,5
12,6,4,8,19,3,16,5,10,11
6,4,4,4,5,5,6,7,7,47
4,3,2,2,4,4,21,12,4,39
9,10,7,13,5,12,5,8,17,9
5,4,3,4,3,4,4,23,6,40
4,4,4,4,4,5,4,24,7,36
3,23,2,3,2,2,3,6,12,38
9,7,5,5,5,5,7,7,8,37
6,5,4,5,8,6,5,37,8,11
5,6,4,4,4,9,6,6,28,22
6,6,15,5,6,3,20,7,18,9
3,4,3,3,4,20,5,4,5,45
4,3,4,3,8,6,7,9,13,39
4,5,5,9,6,4,10,12,13,27
21,3,2,5,3,4,4,17,23,14
4,3,3,9,3,3,5,5,18,43
22,3,4,22,8,6,5,4,6,15
6,4,4,4,4,4,8,28,10,24
9,5,6,6,7,7,8,6,11,32
15,12,5,5,9,7,10,10,9,14
7,3,3,4,3,3,4,6,29,34
19,3,3,2,4,2,3,15,8,36
25,7,12,5,3,4,4,4,6,25
4,25,6,5,5,13,4,4,10,18
3,4,3,3,3,4,26,5,37,7
7,5,3,4,6,4,6,7,8,46
4,7,4,5,5,11,9,19,16,17
3,3,3,3,4,4,4,8,27,36
3,3,4,5,7,24,5,12,20,11
3,5,3,20,3,4,4,5,11,37
6,5,6,10,13,8,8,10,14,14
22,3,3,2,3,2,5,7,18,30
4,4,17,5,7,9,5,13,13,19
6,3,4,5,3,4,6,18,20,26
5,5,5,4,5,5,7,10,24,25
7,20,5,6,6,6,6,11,11,15
4,9,2,3,4,6,19,17,12,19
3,3,5,21,6,7,17,4,14,16
6,5,12,12,4,5,4,34,6,7
4,21,3,3,4,6,16,6,4,28
4,12,4,3,5,7,15,12,7,26
9,5,10,30,4,5,5,7,6,14
6,5,5,3,5,5,5,4,5,52
6,7,7,5,5,5,10,7,10,34
4,4,3,4,3,4,4,7,6,57
6,5,5,6,5,6,6,13,16,29
13,9,7,6,8,7,10,9,8,18
29,3,2,3,16,3,4,5,4,26
13,8,9,6,5,7,8,11,10,17
3,20,3,2,20,11,16,10,4,6
7,6,10,4,8,7,8,26,8,12
7,5,4,4,3,14,4,13,14,26
3,3,7,7,24,9,11,11,13,7
4,2,3,2,2,23,2,8,23,25
6,5,4,4,4,4,4,5,9,50
6,8,4,5,5,5,5,9,10,38
8,3,3,2,8,13,8,7,9,33
16,11,28,6,4,8,4,4,5,9
11,7,6,7,8,7,8,8,9,25
8,8,5,4,6,8,5,5,13,34
5,14,6,6,11,5,8,7,8,26
5,5,8,5,14,11,8,13,7,19
8,3,4,9,10,11,8,29,7,7
8,5,5,4,4,5,9,7,15,32
