9,8,7,8,10,15,13,13,14
9,9,9,9,9,10,11,12,17
5,6,7,7,8,22,18,8,16
7,8,8,7,8,25,8,12,12
7,4,16,4,9,6,12,15,11,12
11,9,7,8,9,11,12,13,16
6,14,7,7,7,13,16,11,15
6,7,8,6,7,13,15,15,18
8,7,9,7,9,9,21,9,17
6,6,4,7,8,9,11,21,24
6,11,6,6,12,11,7,9,28
14,10,7,8,8,12,11,10,17
11,7,10,6,8,7,7,8,20,10
10,10,9,11,10,8,9,10,19
19,7,7,7,7,7,9,8,8,15
12,7,8,8,9,11,10,10,20
7,14,8,14,10,12,8,9,13
19,6,6,5,5,6,10,9,12,17
13,6,5,12,8,13,14,13,12
9,8,6,8,6,7,10,26,16
10,8,6,14,8,10,9,12,19
6,6,8,8,11,8,9,24,16
10,8,7,6,6,9,10,15,22
11,9,7,7,7,8,15,9,23
9,5,10,8,7,6,8,19,24
11,7,8,10,9,11,12,13,15
14,8,6,5,5,7,9,11,14,15
25,10,9,4,9,7,6,8,8,10
7,6,5,5,8,7,9,16,32
5,5,5,5,6,10,11,23,26
11,7,7,8,12,9,15,13,15
14,11,10,9,7,10,10,10,14
13,9,7,7,7,14,9,7,9,12
8,6,7,7,7,9,12,13,26
13,15,10,6,13,9,7,8,14
12,12,11,12,5,11,8,10,14
24,8,7,10,5,7,8,10,7,10
6,12,4,15,9,9,11,12,17
3,11,10,8,7,9,21,12,15
17,8,8,8,6,7,5,10,12,14
9,7,9,7,9,9,9,8,29
10,8,8,7,9,11,13,14,17
5,8,7,6,8,8,11,12,30
11,10,6,12,9,9,10,12,17
6,6,4,6,7,5,8,21,32
9,8,8,7,7,10,10,12,23
8,5,9,6,13,8,12,12,23
9,5,8,9,10,18,12,10,13
7,10,9,6,6,8,7,13,31
20,9,6,9,8,7,12,11,13
4,19,7,7,5,9,11,22,12
6,4,6,6,8,11,10,9,37
12,9,8,6,16,10,10,12,13
8,6,9,10,7,10,11,17,19
6,8,9,6,9,12,11,12,24
11,10,9,8,10,10,9,12,15
12,7,8,8,10,9,11,12,18
6,4,5,9,10,7,25,12,18
10,8,8,7,8,10,13,10,22
10,8,7,8,10,18,9,10,15
5,6,4,7,7,19,8,28,12
19,5,5,9,9,8,11,13,16
6,6,7,5,6,9,9,18,30
6,6,5,4,7,9,11,13,34
6,5,8,11,6,16,10,19,15
3,7,9,11,24,8,12,10,12
11,11,9,6,5,9,7,11,13,14
8,7,9,8,9,10,12,18,14
5,4,5,5,11,8,11,19,27
7,5,8,16,8,9,8,12,23
12,9,6,6,14,9,12,11,17
10,9,8,8,9,11,11,13,17
15,8,6,5,5,8,6,14,8,20
12,5,6,6,12,9,5,16,11,13
6,6,10,8,9,12,9,13,23
6,4,9,17,5,8,8,18,20
17,5,7,14,8,8,9,8,9,10
10,7,8,8,8,11,10,12,20
10,24,7,8,8,7,9,9,14
5,5,7,6,7,9,10,19,26
10,17,5,8,5,6,9,15,21
8,15,10,8,7,8,11,15,14
8,7,6,6,9,8,7,11,34
16,8,8,6,15,12,11,10,10
12,9,8,10,10,7,12,14,15
15,8,6,5,7,21,10,9,14
8,10,9,7,9,7,13,12,21
8,8,10,7,17,9,9,12,16
6,2,17,8,6,15,11,7,24
7,4,5,16,4,8,6,19,26
15,13,9,6,9,9,11,10,13
8,10,8,9,12,8,8,10,23
11,7,9,5,9,12,15,11,15
15,6,8,11,7,15,9,14,11
15,10,8,7,11,8,10,11,15
9,7,7,8,7,8,15,22,14
7,7,5,13,8,7,8,13,29
10,8,10,9,10,8,7,13,22
8,10,8,8,10,7,11,12,22
12,10,9,8,8,7,11,12,19
