5,8,9,6,11,5,39,12
10,9,10,9,10,7,12,15,13
3,7,4,5,4,5,29,38
7,9,9,8,7,8,11,11,9,15
18,16,10,6,8,7,12,8,11
7,13,11,7,12,11,10,11,13
19,5,6,6,6,4,5,5,5,33
7,6,6,6,29,13,12,16
8,11,10,9,11,18,12,16
10,10,8,10,9,11,13,26
11,7,19,6,14,4,13,10,11
13,5,5,12,6,10,4,9,11,20
4,5,3,5,7,3,4,9,43,11
7,4,7,22,9,8,12,12,15
18,9,8,6,7,9,6,7,8,17
6,13,11,14,9,8,7,18,9
6,5,15,11,6,12,6,18,15
15,10,6,14,5,6,4,9,12,13
5,5,5,5,6,14,27,29
11,10,14,11,6,10,11,8,15
11,13,8,7,9,8,11,15,15
7,6,5,6,6,24,12,30
9,8,9,8,7,6,8,10,8,22
12,10,8,7,5,9,5,9,11,18
12,15,10,19,9,8,10,12
9,14,20,8,9,6,16,15
17,9,7,8,7,8,8,13,6,13
15,9,5,7,8,6,4,9,12,19
13,7,9,8,9,6,7,6,9,20
6,14,5,16,7,8,28,13
13,9,10,8,11,14,13,18
10,6,11,6,10,5,12,12,10,14
10,9,14,7,8,7,20,10,12
7,8,8,9,6,14,11,32
10,7,13,10,8,7,6,6,7,21
4,3,5,6,5,6,28,39
7,9,5,10,8,11,10,10,12,13
13,13,13,13,10,10,10,13
13,21,11,9,4,12,15,12
19,18,8,10,7,6,6,10,11
12,13,11,10,10,9,13,17
7,10,9,15,13,12,17,12
5,5,5,6,5,8,16,46
11,7,7,8,7,6,9,6,11,23
10,8,6,9,8,6,9,10,12,19
9,6,8,6,12,9,9,38
11,7,6,6,7,5,8,10,15,19
10,9,11,9,20,13,9,15
5,5,6,5,10,22,20,23
3,12,12,7,11,6,2,11,12,18
7,10,19,10,11,10,15,14
6,3,4,5,7,5,8,57
9,15,10,10,6,5,12,4,10,13
5,5,15,4,3,15,12,37
9,16,7,6,14,6,9,29
10,6,13,7,10,8,6,10,10,16
11,12,11,11,9,15,14,12
9,10,12,7,7,8,7,22,13
14,4,11,5,8,9,10,8,10,16
18,8,5,10,12,11,13,19
6,6,5,5,6,39,14,14
6,11,19,30,5,8,5,12
6,6,5,7,22,23,14,12
9,7,4,8,12,6,8,8,11,21
6,4,3,6,15,11,23,28
6,8,8,12,9,9,9,34
12,7,5,11,3,6,10,7,11,21
12,12,10,12,11,10,13,16
15,6,28,16,12,6,6,8
5,4,6,5,7,46,10,14
6,5,6,5,10,12,14,38
8,7,4,7,6,8,14,43
8,7,9,29,18,6,9,11
4,6,13,13,12,7,19,23
5,6,8,7,8,10,10,40
6,17,21,14,8,10,10,10
14,9,7,5,14,7,13,11,14
13,7,6,6,8,5,8,11,12,19
10,7,10,8,10,13,10,10,16
10,11,15,12,7,7,6,9,17
6,5,39,8,4,4,17,14
9,7,7,9,10,12,11,32
7,10,8,11,11,7,8,9,8,17
18,12,11,12,8,9,10,15
5,8,10,7,6,8,9,12,8,21
15,20,9,12,12,9,9,11
9,12,13,9,8,5,9,15,15
18,7,10,9,10,10,7,12,13
15,7,6,14,10,6,7,31
4,3,2,2,3,5,4,72
11,7,15,9,9,8,8,6,6,16
11,9,6,7,5,9,7,8,12,21
21,6,15,9,7,5,8,8,5,10
8,8,5,7,9,8,15,35
4,5,5,6,7,23,21,24
7,7,11,8,10,10,13,14,16
10,8,8,10,5,5,6,9,13,21
6,6,9,12,10,11,9,9,22
6,4,5,6,21,17,21,16
13,5,5,4,5,7,43,14
