6,5,24,5,10,8,20,5,12
2,2,1,1,2,6,46,18,18
2,2,2,1,3,4,43,10,28
0,1,2,10,31,4,18,5,25
4,2,5,12,6,11,19,14,22
1,0,4,17,4,8,6,17,38
2,10,3,2,8,13,42,10,8
10,6,7,7,6,6,15,11,27
4,5,4,5,5,5,11,41,15
1,2,2,3,6,14,14,24,29
2,3,3,3,4,11,7,34,27
1,2,3,4,5,4,37,22,18
5,6,4,6,7,11,11,11,35
1,1,1,1,4,6,4,18,61
3,6,2,10,5,1,42,13,13
1,2,2,2,10,10,30,6,33
1,3,2,13,1,2,47,19,8
1,2,2,4,4,22,13,18,31
2,2,4,5,35,7,7,6,28
2,3,3,3,23,15,23,13,11
9,4,8,8,8,3,28,11,17
2,2,2,1,2,3,2,7,75
3,2,9,3,4,28,7,19,20
1,1,2,2,2,3,3,6,75
2,2,2,32,4,6,10,21,16
1,4,3,2,3,5,30,16,31
6,5,5,4,12,5,12,31,16
1,1,2,4,12,10,23,12,30
4,7,11,16,7,10,6,13,23
2,2,5,48,7,7,6,12,7
4,5,3,3,3,4,5,40,28
4,3,3,4,4,7,23,23,25
1,1,1,1,1,8,62,7,15
4,4,4,8,5,4,8,32,27
1,1,3,1,7,13,6,20,45
6,5,4,14,10,6,15,21,15
8,7,8,6,6,5,7,34,13
2,4,8,9,8,48,17
1,5,3,12,10,7,16,17,25
2,2,6,12,3,4,12,15,40
10,10,10,10,10,10,10,10,10,10
1,2,1,3,4,4,44,9,27
2,8,3,2,4,3,6,42,26
4,4,3,5,23,13,11,20,13
2,6,10,7,8,6,9,17,31
5,3,5,5,8,12,12,11,34
2,2,2,3,4,4,2,4,72
2,3,1,12,7,4,14,10,43
1,1,3,1,4,5,28,26,27
1,1,4,31,10,7,5,7,29
2,3,3,2,6,19,6,14,42
2,7,9,4,12,18,19,10,15
1,1,3,10,2,8,8,50,12
7,5,22,11,20,5,3,10,13
2,2,6,3,4,12,16,23,28
1,1,1,2,2,2,10,18,57
2,1,1,2,4,13,25,14,33
6,6,3,5,19,5,4,39,10
0,0,0,2,7,14,25,19,26
2,2,15,16,2,17,12,3,27
4,6,2,8,6,2,28,19,20
1,2,2,2,1,1,11,11,64
1,2,9,7,3,12,16,9,36
11,7,6,9,12,7,11,19,12
0,1,2,5,8,6,19,23,31
1,1,1,2,3,2,18,59,9
2,1,4,9,7,6,18,23,26
2,1,3,6,8,12,12,38,14
2,2,4,4,10,13,12,14,33
1,2,2,9,3,9,7,18,44
5,9,9,6,7,5,6,12,37
2,4,3,5,5,4,24,19,31
2,1,2,3,3,6,5,8,67
1,1,3,3,0,11,31,10,34
2,8,1,2,8,4,44,5,23
1,1,2,5,27,6,28,8,16
3,2,3,3,3,7,7,27,39
7,4,5,7,12,7,7,12,35
10,4,6,10,10,56
4,3,2,2,3,15,11,15,42
4,5,12,4,11,11,8,13,28
3,2,3,4,4,21,7,24,26
14,6,5,6,6,9,12,18,21
3,2,16,6,14,2,15,12,25
5,6,10,8,11,7,9,24,16
1,1,1,1,2,9,8,4,70
1,4,3,9,7,3,17,11,41
2,2,25,4,5,41,4,4,7
3,2,2,13,13,22,9,8,22
2,4,23,5,4,17,14,7,21
2,2,7,4,12,3,11,42,12
8,12,14,16,8,8,7,8,14
5,4,4,2,1,7,29,20,23
2,5,7,8,5,6,29,10,24
3,16,6,4,5,4,5,14,39
2,5,4,4,3,5,7,34,31
5,7,2,6,6,8,23,10,28
1,1,1,1,19,2,13,29,29
6,3,34,3,11,4,8,5,20
1,1,1,2,3,4,14,17,53
