4,4,5,6,5,4,13,36,18
5,7,5,4,6,5,10,24,27
2,8,9,4,10,11,12,19,21
4,7,6,4,5,5,10,33,20
3,3,4,5,6,9,15,24,25
4,3,4,4,5,5,10,18,43
6,5,4,5,4,6,18,12,37
6,5,4,5,6,6,9,23,32
1,4,11,2,4,3,6,48,17
4,4,4,4,6,6,11,9,48
4,3,8,7,7,6,29,18,14
4,5,9,3,5,4,30,10,26
4,4,3,4,3,9,15,20,33
3,5,6,7,7,10,11,19,27
5,5,4,6,7,7,10,11,40
6,3,6,7,6,8,12,18,31
2,4,4,6,6,10,13,24,25
3,4,4,3,6,7,12,21,36
2,5,5,7,6,11,9,14,36
10,16,18,13,7,7,6,6,7,7
6,4,6,8,6,6,22,25,12
4,2,3,3,3,8,16,23,33
3,5,4,5,3,4,7,15,50
