5,3,6,4,5,6,21,20,24
2,3,2,3,3,6,23,33,21
3,3,2,4,3,3,7,9,63
2,1,4,2,1,1,10,11,62
6,9,14,7,6,4,8,10,31
1,2,1,1,2,3,2,9,74
3,2,2,3,3,3,6,7,67
3,1,1,2,2,4,4,6,73
5,5,9,9,14,18,11,7,17
2,7,1,3,3,15,28,15,21
5,6,4,7,5,8,11,23,27
3,5,3,4,3,3,20,37,17
6,5,4,6,6,4,7,17,40
2,1,1,2,2,5,40,19,24
2,2,3,3,12,7,9,9,47
1,1,3,1,6,3,4,58,18
1,2,2,1,6,4,12,60,8
2,1,2,2,10,9,8,23,38
5,5,4,3,6,6,4,43,19
9,7,7,3,14,5,16,18,18
2,2,5,21,8,29,8,10,9
3,3,1,8,17,19,35,3,6
16,11,9,11,10,14,5,6,15
4,6,4,5,3,5,4,10,55
1,1,1,1,3,2,5,4,76
1,1,2,3,3,5,32,20,28
37,6,6,4,6,6,13,12,5
4,2,2,3,9,2,18,26,30
2,2,2,4,4,8,17,23,34
3,3,2,6,4,4,3,14,55
5,4,4,7,5,12,9,7,43
2,6,9,6,11,8,40,5,8
2,2,3,2,4,40,20,13,10
4,3,2,4,4,4,9,18,48
6,2,2,3,3,17,4,3,55
5,3,3,16,4,7,14,14,31
8,5,7,5,4,37,13,7,9
5,5,14,6,52,16
3,2,11,4,6,5,29,24,11
4,2,3,7,4,8,5,8,54
2,2,3,3,4,11,18,10,43
3,2,1,4,3,10,6,5,59
1,2,3,2,3,6,5,29,45
2,2,4,2,3,44,14,3,22
4,4,10,10,7,7,10,18,26
9,11,8,12,12,10,8,9,16
1,1,1,2,3,4,5,14,65
6,8,3,10,4,6,5,16,38
2,2,1,3,1,6,3,65,12
3,4,3,5,6,4,5,4,62
4,3,3,4,7,11,6,24,32
2,3,3,6,9,7,10,10,46
1,1,2,3,3,3,3,5,74
3,6,2,7,12,6,15,10,34
2,2,2,4,8,28,27,3,21
2,1,0,2,3,8,7,14,58
1,1,2,3,3,6,12,27,42
3,3,2,4,3,5,7,5,65
4,5,4,4,4,17,16,9,32
5,3,3,7,6,47,3,14,8
2,3,5,2,5,6,22,7,41
1,1,2,2,2,1,5,12,71
2,1,2,3,5,4,4,64,10
7,7,11,8,6,7,12,14,23
0,1,4,6,22,11,9,12,30
5,6,11,22,8,7,5,22,10
2,1,4,7,9,9,16,27,20
3,17,11,7,8,22,6,4,18
2,2,3,6,7,16,16,17,26
3,2,2,2,3,4,7,4,69
18,4,7,17,7,10,4,18,10
3,2,2,4,2,2,3,5,71
1,2,5,5,3,10,20,25,23
2,1,7,1,3,4,21,24,34
3,3,4,4,3,3,4,36,35
3,2,4,3,34,6,22,10,10
9,7,5,12,7,7,7,9,33
2,9,45,4,6,4,4,14,7
3,4,14,21,29,28
2,3,2,3,3,5,59,5,13
4,5,5,9,7,8,10,11,36
3,7,3,3,47,4,17,7,4
3,2,2,2,4,6,3,26,46
21,8,7,15,5,5,8,11,15
2,2,3,2,5,62,8,7,4
3,2,3,3,2,2,3,6,72
2,1,2,4,5,10,15,23,32
1,4,3,2,1,3,2,18,60
11,5,3,5,11,15,25,11,9
2,3,3,3,3,4,10,24,44
3,7,3,4,3,11,9,24,31
4,5,2,7,4,8,40,16,9
1,7,2,1,11,1,7,16,50
11,11,9,6,9,6,25,8,11
7,4,7,6,7,29,13,9,14
2,2,3,2,3,3,9,40,32
3,2,2,3,9,4,5,12,56
9,7,5,8,5,5,17,16,25
2,5,2,10,3,7,6,10,50
5,2,4,6,4,7,11,6,51
