4,5,4,6,4,8,10,10,46
4,6,7,5,7,10,10,13,33
7,4,8,11,7,13,9,18,18
7,6,6,7,7,5,16,16,24
5,6,5,7,5,8,15,22,22
6,4,5,5,6,11,11,19,29
8,11,13,4,13,10,9,7,12,9
8,7,7,8,6,9,11,13,27
5,4,6,9,22,6,9,15,19
2,3,3,3,5,5,17,33,25
8,9,7,8,9,12,14,10,18
4,5,4,8,7,8,8,19,32
6,7,6,8,6,8,11,21,23
14,8,12,7,7,9,7,6,14,12
4,9,11,12,11,6,12,10,5,15
4,3,3,6,6,8,12,29,24
8,8,11,12,9,3,12,8,8,16
4,4,6,4,5,6,9,15,43
3,8,6,6,9,9,9,19,26
4,4,6,5,6,8,16,14,34
9,7,4,8,14,11,10,14,18
4,15,4,7,13,8,11,9,10,14
4,4,4,5,4,5,10,15,45
6,5,6,4,5,4,18,13,36
3,5,5,8,8,18,10,15,25
14,11,7,6,13,11,6,10,7,9
18,10,18,8,8,9,8,6,11
5,8,5,4,11,6,8,27,22
10,16,11,9,8,8,7,4,8,13
4,4,4,5,6,11,12,14,35
5,6,5,6,9,9,9,17,29
3,5,5,6,6,4,29,23,14
5,6,5,4,4,4,11,7,24,24
11,12,6,9,10,13,9,3,10,10
5,4,5,7,6,6,6,13,45
4,4,3,6,8,8,15,24,23
5,3,7,7,9,11,11,23,21
4,6,6,6,8,8,11,25,22
2,4,4,5,5,7,7,30,31
4,4,5,7,5,9,12,27,22
14,7,9,12,5,5,10,8,5,20
4,3,3,6,6,7,11,11,43
5,3,3,4,4,7,22,18,29
7,5,5,6,6,8,13,12,35
14,4,6,30,13,6,6,9,8
4,4,3,3,4,6,13,20,38
3,6,7,6,6,8,10,20,29
3,4,5,6,6,11,16,14,31
23,11,9,8,4,12,6,7,7,9
7,6,7,5,6,9,7,15,33
4,5,13,13,7,14,7,9,23
3,5,5,6,8,6,6,10,47
7,13,13,9,8,6,7,8,11,15
4,4,6,9,8,12,11,21,20
13,13,5,8,7,5,10,10,6,17
4,6,11,7,4,7,8,13,37
2,3,4,5,8,8,15,24,25
11,7,11,9,12,11,5,4,9,14
4,4,5,5,7,8,5,10,45
4,11,8,8,8,8,5,12,9,22
6,4,5,10,11,10,12,13,23
8,7,8,7,21,9,9,20,8
4,6,6,8,9,8,11,18,26
5,5,5,6,7,28,12,13,15
10,17,8,14,11,14,23
11,13,10,11,9,7,6,6,7,16
3,3,2,4,9,6,14,30,26
5,5,7,9,7,9,11,19,22
2,4,4,7,9,7,13,16,34
3,3,3,2,5,8,10,17,43
6,6,9,8,7,6,11,9,33
18,9,5,5,7,6,12,7,13,13
3,8,6,6,10,13,11,16,22
5,7,3,7,7,6,12,25,24
7,7,7,12,12,12,8,7,23
10,10,8,8,8,13,8,10,19
4,6,4,5,5,7,9,14,41
2,6,7,9,8,14,13,15,22
10,11,10,8,6,9,8,4,6,22
18,5,22,10,5,16,3,4,6,6
5,7,6,7,4,8,9,15,35
5,6,5,7,6,19,9,11,27
7,14,13,12,7,9,14,9,12
11,6,7,7,7,6,10,8,15,18
7,6,6,7,10,12,10,16,21
3,4,8,8,10,10,9,20,24
4,4,4,5,5,6,6,10,51
5,6,7,8,8,11,11,14,26
8,9,6,7,4,8,11,13,14,14
5,6,6,6,9,10,11,19,23
11,14,6,15,7,8,7,6,9,12
13,9,8,4,9,7,9,3,15,19
8,3,6,6,34,8,12,8,10
3,3,5,5,6,10,15,19,30
10,8,10,4,9,11,9,4,10,20
12,19,9,11,7,5,4,8,8,13
10,13,21,8,7,8,6,9,14
6,7,4,5,5,6,7,28,27
4,5,3,4,4,8,18,17,32
3,4,4,3,6,4,37,11,23
