10,7,9,8,10,9,14,10,19
9,7,8,8,12,11,11,14,16
5,4,5,5,6,27,20,12,10
9,4,35,5,7,4,5,7,6,11
8,4,8,26,5,4,4,8,30
10,15,9,7,6,6,5,12,10,15
13,10,23,6,5,10,5,9,8,6
7,5,6,5,10,11,14,19,18
6,4,5,5,27,20,8,13,7
6,5,6,6,7,7,8,7,43
5,4,6,4,5,14,11,17,29
16,6,10,6,8,6,9,10,12,11
12,5,10,5,6,6,6,7,30,7
7,9,8,7,8,9,6,29,13
28,5,10,13,5,6,5,5,6,12
12,7,8,4,6,6,7,7,16,21
6,5,6,19,10,7,13,7,23
12,14,9,7,10,9,11,11,13
4,3,7,5,4,16,18,16,22
5,7,15,24,10,6,9,10,9
11,8,5,5,6,8,8,14,31
6,36,4,4,5,4,4,25,8
8,5,41,4,5,4,6,10,13
6,8,10,10,5,9,8,25,15
6,4,4,4,5,5,24,5,37
15,7,7,7,11,8,9,9,8,14
24,9,9,9,6,8,10,9,12
4,3,8,40,6,7,9,7,12
5,8,5,5,7,4,8,11,41
4,3,3,3,9,4,7,31,30
6,5,4,4,5,21,5,12,32
19,8,13,9,8,7,10,9,12
15,6,6,7,10,5,9,11,10,16
8,7,5,7,9,11,10,21,16
12,6,3,5,32,11,11,5,10
19,2,15,2,3,12,12,13,16
38,4,6,8,7,5,5,7,6,8
12,9,8,10,9,8,9,9,22
4,30,6,4,8,6,6,6,27
21,6,15,6,6,5,3,10,12,12
8,6,7,6,9,8,8,9,34
6,6,5,6,7,7,6,39,14
8,6,5,7,6,8,12,26,18
20,10,8,9,7,8,8,13,13
8,6,6,4,6,5,6,10,44
12,9,8,8,9,11,9,14,16
29,4,9,5,3,13,3,6,15,8
26,4,4,5,5,24,6,14,8
5,5,5,5,21,7,11,18,19
5,5,6,11,10,14,5,19,20
3,2,22,3,3,4,17,15,27
4,28,4,4,8,4,27,10,7
21,6,12,13,10,7,9,7,10
8,7,8,6,8,8,8,12,30
7,6,7,5,8,6,9,12,35
14,10,6,4,5,6,5,10,10,23
4,4,4,3,4,5,6,7,57
8,5,6,6,25,18,7,11,10
19,5,3,3,10,11,7,7,15,14
6,10,9,7,19,7,9,9,19
5,5,4,4,4,5,22,11,35
9,7,8,5,7,11,12,22,14
4,8,4,6,7,14,12,21,20
7,8,6,4,5,10,12,13,31
5,3,8,5,5,10,33,8,20
5,4,25,7,31,5,4,5,10
13,8,5,5,10,7,15,10,12,11
8,6,7,7,7,8,10,30,13
16,6,4,17,8,8,5,6,26
8,6,5,7,8,8,6,10,39
7,5,5,7,5,7,9,12,38
8,31,6,5,5,7,7,11,16
4,10,3,3,6,7,24,18,20
5,19,9,7,3,19,4,19,12
9,6,7,17,7,21,8,9,11
16,3,4,10,3,8,20,4,30
6,3,4,3,6,8,9,15,41
18,8,5,7,22,4,6,5,5,14
11,12,7,12,10,9,8,10,16
6,12,11,12,8,6,10,10,6,14
4,3,3,12,12,10,19,6,27
11,10,11,9,9,11,10,10,15
10,6,7,17,7,7,8,7,26
5,19,13,4,14,12,16,6,8
10,12,8,7,7,6,9,10,10,15
4,21,3,14,8,8,4,6,29
5,6,9,3,8,7,8,8,41
8,6,5,5,3,11,11,16,29
3,20,3,2,14,10,11,15,19
4,3,13,3,2,3,3,44,19
11,12,9,12,12,11,7,8,14
9,7,18,6,7,15,11,11,12
15,8,4,14,9,11,4,11,18
7,3,3,5,4,8,8,25,32
16,4,13,5,7,12,11,10,5,12
6,7,5,6,5,5,7,17,38
6,9,20,7,7,17,8,9,12
11,11,9,5,9,10,6,10,14,9
9,4,4,12,12,9,12,12,23
17,11,14,9,7,10,8,9,11
