4,3,2,4,2,6,6,39,18,12
10,9,8,6,13,11,8,8,8,14
7,14,5,5,4,3,3,4,36,15
18,9,8,8,6,10,12,8,6,10
13,6,4,16,10,6,6,6,9,20
15,9,8,7,5,1,14,14,7,15
3,7,6,9,12,10,16,9,8,16
6,5,1,4,3,44,12,12,4,5
4,15,10,8,8,3,7,8,15,16
21,16,11,6,6,5,4,4,5,17
15,5,2,25,11,1,2,8,6,20
10,3,7,5,5,4,7,11,5,38
10,4,11,8,8,11,12,7,14,10
4,3,2,4,6,4,4,2,54,12
6,17,9,10,4,7,6,8,6,21
16,5,19,7,6,8,4,6,17,7
18,10,6,17,5,7,5,14,6,7
13,11,11,4,7,6,11,6,12,14
7,1,2,14,2,1,29,18,17,3
11,36,8,12,5,3,6,5,4,4
15,9,6,6,9,13,11,7,7,11
11,3,5,37,7,5,11,5,5,7
8,17,11,8,9,7,5,6,7,16
17,13,6,5,3,9,6,9,9,17
5,5,8,39,6,5,5,6,7,9
7,51,4,3,4,3,5,8,3,8
15,9,6,11,5,8,4,7,8,23
16,11,5,10,10,6,4,13,12,8
13,8,9,7,8,6,8,9,10,17
9,21,16,20,10,5,4,2,4,4
4,10,7,5,2,15,5,18,20,9
22,16,7,5,13,4,7,5,7,9
14,5,6,7,15,5,7,5,9,22
11,4,4,5,7,14,16,5,6,23
36,7,14,10,5,5,3,2,5,8
4,2,6,2,8,11,22,25,7,7
20,7,13,6,6,10,6,7,9,11
3,51,7,4,5,5,3,5,5,7
5,3,4,3,3,3,48,6,5,14
9,8,2,14,13,10,5,5,15,14
3,2,1,1,2,2,1,3,68,13
3,2,2,3,3,47,8,3,5,20
7,2,5,4,2,18,5,3,5,45
8,9,5,6,9,6,4,8,18,22
12,10,11,9,7,9,9,6,7,14
7,20,6,7,5,5,7,6,16,15
9,11,8,7,8,3,11,9,12,17
5,4,59,7,3,3,3,4,3,5
19,20,3,2,19,10,3,3,8,8
1,6,11,15,11,15,1,14,17,4
4,1,9,2,4,5,48,5,9,7
1,2,2,2,1,10,5,2,7,61
5,8,8,7,5,2,15,9,7,28
5,3,5,4,3,2,2,2,6,63
5,6,2,5,3,6,3,28,6,31
14,12,7,4,6,9,4,12,16,12
4,3,3,3,3,3,2,3,5,67
6,16,4,2,7,3,7,9,32,9
15,8,5,7,7,6,11,6,7,23
8,6,9,14,11,3,13,12,12,8
10,46,7,4,4,3,3,6,5,9
5,4,4,38,7,6,9,7,7,6
12,12,12,12,21,2,2,2,6,15
12,4,16,17,9,4,12,10,8,5
8,2,8,1,11,8,5,16,11,25
6,4,5,5,4,4,44,8,5,10
17,7,4,2,4,10,7,10,16,19
5,36,7,4,5,6,7,3,4,18
8,2,8,10,6,16,5,20,6,15
2,2,14,7,47,3,5,6,5,4
5,6,12,4,6,13,20,5,11,13
12,6,7,8,7,18,5,6,13,12
20,12,5,4,2,7,18,3,5,19
3,3,3,3,3,3,3,6,49,20
3,3,3,3,3,4,7,15,9,44
12,7,9,7,1,4,5,12,6,31
7,6,12,7,16,10,10,8,9,10
7,18,13,7,7,5,10,8,8,11
14,8,9,7,7,6,13,12,8,11
4,6,7,13,9,6,12,11,6,20
7,3,2,8,12,2,24,4,4,29
4,3,4,3,4,5,3,4,37,29
10,13,11,11,7,7,6,5,13,13
4,4,3,39,5,4,3,12,12,9
6,11,7,6,4,8,15,9,10,18
4,11,11,5,9,6,6,6,26,10
11,6,12,8,2,3,9,14,16,14
6,6,7,4,5,5,5,8,10,39
11,5,3,2,17,1,16,4,22,13
2,5,1,1,1,2,1,2,32,50
15,15,6,13,8,6,5,10,9,8
12,14,7,6,16,6,5,7,9,12
18,14,7,17,14,6,5,3,4,8
3,8,4,24,5,4,5,29,6,7
9,2,18,4,6,15,12,18,2,10
8,3,10,13,8,8,7,7,7,24
13,10,7,7,5,4,8,16,12,14
7,10,2,8,4,11,5,8,31,9
11,10,4,7,4,5,12,10,24,8
14,7,11,7,7,10,7,21,6,6
