7,5,5,7,6,33,7,9,9,9
5,4,5,5,7,26,10,11,9,13
8,9,5,5,4,5,5,4,30,21
9,23,9,13,9,5,9,6,7,6
3,2,2,2,9,4,30,16,10,16
5,4,5,7,30,9,7,9,9,11
32,9,6,8,8,6,5,7,5,9
5,4,3,6,7,9,32,11,8,10
5,24,11,11,6,5,3,8,12,10
5,7,5,4,5,29,10,10,8,13
4,5,4,5,6,4,4,8,14,42
4,3,5,4,6,4,6,7,8,49
6,20,9,6,9,6,5,8,14,11
7,6,15,9,10,12,9,8,7,10
10,8,8,10,6,9,9,9,9,17
5,4,4,4,5,5,5,7,35,21
5,4,6,5,5,6,9,28,14,15
5,4,4,4,5,9,8,27,14,16
4,4,6,28,10,7,10,6,8,11
4,14,6,20,10,7,5,8,7,14
4,3,4,4,6,4,4,10,38,18
23,12,4,9,9,7,7,13,3,8
6,6,24,11,9,6,6,7,8,12
4,3,3,4,5,6,11,28,16,15
5,4,6,7,7,6,7,8,8,37
4,4,6,33,8,9,7,8,7,9
5,4,3,3,4,9,28,15,12,12
7,30,10,5,7,6,7,7,6,11
18,11,7,7,7,4,4,6,9,22
5,4,5,3,7,5,5,36,14,12
5,4,5,7,23,10,13,8,7,14
6,4,5,8,6,8,26,10,11,12
8,20,8,7,8,8,7,7,9,14
7,7,18,12,7,9,6,6,9,13
7,21,10,8,6,12,5,7,10,10
6,4,25,13,9,8,5,8,9,9
8,32,11,10,3,6,6,6,6,8
4,4,6,5,5,4,6,3,5,53
5,4,5,8,4,29,12,9,7,11
7,10,9,9,7,12,7,11,11,11
4,4,2,3,5,4,4,12,41,16
4,3,3,5,3,6,3,10,8,50
6,3,5,6,5,19,21,11,8,11
6,5,5,25,10,9,7,7,9,12
6,4,20,9,7,8,9,7,6,18
7,5,6,7,12,5,6,7,8,32
4,5,3,3,7,4,5,31,18,15
3,4,5,5,10,32,8,10,7,11
26,8,7,6,12,6,4,7,8,10
5,7,27,8,7,7,6,6,9,12
4,3,4,4,10,9,4,36,12,9
3,4,4,5,35,6,11,9,8,10
18,8,5,7,9,7,10,8,10,13
29,10,5,10,8,6,4,5,7,11
4,4,2,4,7,7,27,10,10,18
5,6,27,10,7,8,7,5,9,11
3,6,3,5,7,32,9,9,9,11
5,22,10,8,7,8,6,6,12,10
4,4,3,4,5,6,6,31,14,17
3,3,3,3,5,5,6,6,33,28
5,3,4,4,11,4,5,5,11,43
6,4,5,26,12,6,11,7,9,10
9,9,13,10,5,5,13,14,7,10
6,23,6,7,5,7,8,6,10,17
5,4,5,3,4,3,5,9,35,23
6,3,8,5,5,5,5,36,6,17
9,10,8,6,5,9,6,12,13,16
4,4,27,6,6,7,9,7,9,16
4,3,5,7,6,7,22,18,10,13
3,6,4,7,6,4,6,9,32,18
4,5,5,5,5,7,29,12,9,13
7,5,5,5,5,9,21,11,12,14
6,3,5,4,4,5,5,35,12,16
7,5,8,7,11,10,4,16,12,14
4,4,5,4,25,10,14,8,12,9
4,3,4,4,4,28,7,7,15,18
9,7,12,18,6,7,6,7,14,10
6,5,4,7,25,10,10,8,7,13
7,32,8,9,7,7,5,6,6,9
14,10,7,10,13,7,6,7,5,15
8,5,8,6,24,9,7,11,8,9
18,10,7,10,7,7,6,7,9,13
7,21,12,6,8,7,6,8,9,10
4,5,4,24,15,8,5,7,10,12
5,4,4,6,5,28,10,12,9,11
4,3,5,5,4,4,5,30,20,14
6,5,23,12,8,7,8,7,8,12
3,3,3,3,6,4,6,32,15,20
6,4,7,12,18,5,3,13,11,15
5,5,33,5,4,8,5,5,12,14
5,4,3,4,6,6,33,11,10,14
6,4,5,3,4,3,9,6,34,21
7,7,29,9,10,7,8,4,6,8
3,6,4,4,4,3,8,7,33,24
29,11,6,10,7,5,5,7,6,10
27,7,7,7,7,12,5,5,7,12
5,3,5,4,4,3,5,9,31,26
3,3,4,6,6,29,12,7,14,11
5,4,4,5,27,11,11,8,8,11
5,4,4,4,6,6,9,32,13,11
