3,3,3,6,9,9,7,8,14,33
7,3,7,6,6,15,5,11,9,27
2,3,3,3,4,3,7,10,19,42
6,9,8,10,13,12,6,12,10,9
5,4,11,16,7,8,8,9,11,17
3,7,9,9,9,14,7,7,14,17
5,17,16,7,20,5,5,6,6,9
2,2,2,1,5,4,7,9,22,40
3,3,3,2,3,4,6,18,6,47
3,3,3,6,4,6,6,12,14,40
2,2,2,3,2,3,3,4,24,50
5,5,9,10,8,9,10,8,15,16
4,5,36,9,8,5,4,6,6,13
3,3,8,7,7,8,8,10,19,22
4,6,8,11,10,9,6,11,14,15
3,3,4,10,11,12,11,15,12,14
2,2,3,3,4,27,12,18,11,13
11,8,8,6,10,6,20,8,6,13
1,2,2,2,2,8,14,15,19,29
3,3,3,7,7,5,7,6,9,45
11,6,6,6,7,12,7,6,16,19
2,2,2,2,3,4,8,12,8,51
12,9,7,12,7,13,8,6,7,14
11,5,7,8,13,11,8,10,8,14
7,6,5,12,8,5,11,6,12,24
2,2,2,3,3,3,3,4,6,68
16,10,7,7,14,8,6,7,8,14
7,32,8,8,6,6,6,5,5,12
4,5,5,9,6,8,7,7,30,16
2,2,3,2,3,5,10,48,10,10
3,3,3,9,3,10,4,7,29,26
7,4,4,3,5,12,9,6,17,27
4,4,4,6,6,7,16,12,18,18
5,9,5,3,4,17,5,10,24,12
6,7,6,6,7,20,8,10,11,14
40,12,3,5,4,6,4,9,6,6
7,5,5,4,21,6,6,9,12,19
3,4,3,3,3,2,3,5,6,63
2,2,3,2,3,3,5,13,6,56
4,7,13,5,9,7,13,11,10,16
2,2,2,3,3,3,3,5,5,66
2,2,2,3,3,3,5,13,11,50
3,3,2,2,3,3,3,12,26,38
3,9,8,10,9,6,6,9,13,22
6,6,5,5,5,10,21,8,15,13
6,5,5,6,5,5,6,9,10,38
4,5,8,7,8,20,6,12,11,15
3,2,2,9,3,3,12,5,4,53
3,2,4,3,10,6,10,19,14,24
2,2,5,10,3,9,11,14,13,25
2,2,4,2,3,3,5,5,23,45
2,2,2,2,2,3,5,7,8,61
3,6,5,5,8,12,10,15,12,20
3,2,2,3,6,17,11,10,16,24
3,4,4,6,5,5,6,6,12,44
14,9,5,4,5,6,7,14,16,14
2,2,2,2,2,3,3,4,24,51
3,2,5,10,6,23,7,5,22,11
7,18,11,8,10,7,7,7,9,11
3,3,7,9,15,12,16,6,9,14
4,6,3,16,9,9,7,21,7,13
3,3,3,3,5,4,8,7,19,40
2,2,6,5,7,15,10,9,16,23
5,5,8,10,6,6,7,15,17,15
2,2,2,4,13,12,10,11,4,36
4,2,3,5,4,3,6,6,8,53
3,3,4,19,10,7,9,8,12,21
3,2,3,3,3,4,3,8,13,52
3,11,4,16,12,5,20,8,5,10
2,2,3,2,3,3,5,40,22,13
3,4,3,5,5,6,7,10,26,26
7,4,5,5,5,5,6,6,10,41
3,2,2,3,5,8,25,17,14,15
2,3,11,7,6,11,12,17,14,11
5,5,13,4,4,6,14,7,27,10
2,2,4,3,5,15,5,10,16,34
3,8,3,3,6,12,7,13,20,19
11,7,6,6,6,6,14,12,10,17
4,6,5,6,6,8,10,14,15,20
2,4,4,5,6,6,8,18,20,21
3,4,4,8,5,7,36,12,8,8
3,4,5,5,10,17,20,9,11,12
5,7,6,11,6,7,14,7,11,21
4,4,5,7,9,8,11,15,15,16
5,11,6,6,7,8,8,9,13,21
16,8,7,5,10,11,3,21,7,8
4,3,10,11,7,8,11,12,12,18
6,3,3,4,4,8,14,13,20,20
2,3,6,11,4,12,4,18,15,19
3,2,2,3,2,5,5,37,23,13
4,57,8,5,5,3,3,3,4,4
6,7,13,10,11,10,9,7,11,12
7,4,5,5,5,14,11,10,12,22
3,4,4,10,7,15,10,9,16,17
8,7,6,8,10,9,8,9,9,20
3,7,12,12,13,6,9,7,16,9
4,7,12,8,9,8,15,9,9,16
3,3,6,8,11,11,5,12,7,30
3,2,5,4,18,14,9,11,18,12
7,5,5,7,7,8,8,17,13,19
